"Cylinders","Price","Brand_encoded","Model_encoded","Car_Suv_encoded","UsedOrNew_encoded","Transmission_encoded","DriveType_encoded","FuelType_encoded","ColourExtInt_encoded","Location_encoded","BodyType_encoded","Kilometres_num","age","Price_log"
4,8990,23,150,13,0,1,0,1,148,142,3,179958,20,3.95380799766531
4,10950,15,202,13,0,1,0,1,211,121,3,147000,17,4.03945377896174
4,41990,50,483,28,0,1,4,2,276,410,5,59207,8,4.62315621732216
4,29990,23,354,28,0,1,0,1,240,326,5,111570,8,4.47699094682793
4,14995,5,87,7,0,1,0,3,314,97,1,125254,13,4.17597543174951
6,69990,38,416,28,0,1,3,1,247,376,5,10831,4,4.84504219856241
4,41990,23,354,28,0,1,0,1,314,324,5,45119,6,4.62315621732216
4,53990,29,141,4,0,0,4,3,312,406,0,28681,7,4.73232137137678
4,13900,38,279,28,0,1,3,3,219,75,5,152000,12,4.14304604333759
4,15999,18,200,28,0,1,4,1,198,42,5,117893,15,4.20411998265593
4,12990,23,127,4,0,1,0,1,127,142,0,95684,15,4.11364258277174
4,43987,33,334,28,0,1,4,3,240,242,5,83426,6,4.64333421638219
4,25990,39,248,13,0,1,0,1,148,332,3,69988,8,4.41482298924042
4,47990,44,415,28,0,1,4,2,228,558,5,49113,7,4.68115979952519
4,41485,37,325,52,1,1,0,1,314,384,5,15,3,4.61790156301233
4,56950,23,323,30,0,1,3,2,362,363,4,33132,4,4.75550135423898
4,24990,18,147,13,0,1,4,1,240,410,3,91864,7,4.39778363450951
4,21950,22,241,28,0,1,4,1,211,140,5,105012,9,4.34145430975306
4,21950,13,256,30,0,1,2,2,240,363,4,177141,7,4.34145430975306
4,24990,33,334,28,0,1,4,3,247,388,5,122256,7,4.39778363450951
4,25999,18,201,28,0,1,4,1,228,357,5,111480,8,4.41497334797082
5,16995,23,323,30,0,0,2,2,159,97,4,182676,14,4.23034672241748
4,34990,15,250,28,0,1,0,1,207,432,5,59860,6,4.54395635426559
4,54990,17,189,13,0,0,0,3,312,410,3,3522,3,4.74029161730932
4,8995,45,145,4,0,1,0,3,211,217,0,170000,15,3.95404944676359
4,17886,23,283,28,0,1,4,1,148,410,5,149666,12,4.25253750699
6,56880,39,336,28,0,1,4,3,228,324,5,17910,4,4.75496722293029
4,26990,17,258,28,0,1,4,2,170,97,5,122401,9,4.43121897519885
4,23989,41,377,28,0,1,0,3,207,558,5,92285,11,4.38003024796783
6,59950,55,482,28,0,1,4,3,62,242,5,114202,9,4.77779643165271
6,6949,15,100,13,0,1,0,1,62,20,3,209508,19,3.84198480459011
4,33990,39,210,4,0,1,0,4,240,326,0,43083,4,4.5313639415202
4,54990,44,415,28,0,1,4,3,240,558,5,49431,6,4.74029161730932
4,23888,40,328,30,0,1,2,2,97,126,4,173007,9,4.37819797044592
4,38888,13,256,30,0,1,3,2,159,388,4,73059,9,4.58982677575055
4,10949,23,54,28,0,1,0,1,219,20,5,162018,16,4.03941411917614
4,18995,21,228,28,0,1,0,1,198,97,5,176576,7,4.27866216090998
6,7995,21,331,7,0,1,0,1,148,97,1,262175,17,3.90287278544608
4,7950,13,46,13,0,1,0,1,211,186,3,211309,14,3.90042175345774
4,41990,33,269,7,0,1,4,3,240,458,1,63751,7,4.62315621732216
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,26990,44,286,4,0,1,4,3,240,558,0,44175,15,4.43121897519885
4,9950,29,49,4,0,1,0,1,155,18,0,102864,13,3.99786672623914
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,46990,21,331,7,0,1,0,1,327,324,1,64847,7,4.67201468719918
4,20995,17,298,28,0,1,4,2,198,97,5,139586,13,4.3221365640961
5,29888,29,348,30,0,1,3,2,207,238,4,254164,9,4.47551138503771
4,33990,44,376,13,0,1,4,3,207,558,3,83657,10,4.5313639415202
4,32950,39,333,30,0,1,3,2,240,363,4,232955,7,4.51786859913919
4,26990,13,256,30,0,1,3,2,148,384,4,136416,11,4.43121897519885
4,44990,39,438,28,0,1,4,2,240,217,5,65605,10,4.65312564619192
4,9999,22,89,13,0,1,0,1,88,20,3,158011,15,4
6,109280,33,454,28,0,1,4,2,98,420,5,15695,3,5.03854466046351
4,27990,20,240,28,0,1,0,1,247,410,5,85157,8,4.44701841424766
4,64990,39,361,28,0,1,4,4,314,326,5,182,2,4.8128532193973
4,26888,23,150,4,0,1,0,1,176,455,0,38363,7,4.4295746511427
6,37950,42,326,4,0,1,2,3,298,551,0,105672,9,4.57922322394059
4,24388,39,171,4,0,1,0,1,211,525,0,46376,8,4.38719399369687
5,53990,29,348,30,0,1,3,2,127,453,4,85550,6,4.73232137137678
4,18999,50,483,28,0,1,4,2,207,160,5,182056,11,4.27875360095283
6,14990,22,241,28,0,1,3,1,148,97,5,117999,15,4.17583060416225
4,20990,17,142,4,0,1,0,1,188,376,0,112049,10,4.3220331286318
4,27990,18,200,28,0,1,4,1,148,501,5,94800,9,4.44701841424766
6,52800,50,483,28,0,1,3,2,247,558,5,147632,7,4.7226421477302
4,33888,22,277,30,0,1,3,2,159,410,4,97109,7,4.53005875382146
4,23150,25,278,28,0,1,0,1,207,344,5,25253,4,4.36456975496962
4,28990,22,277,30,0,1,3,2,124,453,4,154179,9,4.46226319593422
6,68880,33,454,28,0,1,4,2,228,525,5,76293,6,4.83809944348813
4,22888,18,251,28,0,1,4,3,155,420,5,109232,10,4.35962681915035
4,37990,33,372,30,0,1,3,2,240,410,4,89388,6,4.57968072521479
4,15950,17,142,4,0,1,0,1,188,238,0,193101,13,4.20278791503384
4,32990,15,250,28,0,1,0,1,127,410,5,32748,6,4.51839547977389
4,61950,29,348,30,0,1,3,2,170,238,4,114956,6,4.79204832105876
4,38990,39,248,13,0,1,0,4,207,501,3,53897,5,4.59096437365715
4,22990,22,277,30,0,0,3,2,207,97,4,174677,10,4.36155786144052
4,8999,18,251,28,0,0,4,2,207,160,5,238850,14,3.95424250943932
6,9800,13,83,28,0,1,4,1,148,97,5,215580,12,3.9912703891951
5,17913,23,323,30,0,0,3,2,207,200,4,310230,10,4.25319256987844
4,32990,17,259,28,0,1,0,1,240,217,5,66023,5,4.51839547977389
4,34800,39,361,28,0,1,0,1,207,140,5,70093,6,4.54159172349377
6,49990,33,372,30,0,1,3,2,116,376,4,83639,7,4.69889182429286
4,17880,23,127,4,0,1,0,1,240,420,0,114486,11,4.25239180318124
4,13950,13,83,28,0,1,4,2,211,242,5,192202,10,4.14460533871474
5,18999,23,323,30,0,0,2,2,240,242,4,223599,11,4.27875360095283
6,12990,20,44,13,0,1,0,3,100,453,3,70750,14,4.11364258277174
4,16999,42,109,4,0,1,2,3,207,420,0,94598,11,4.23044892137827
6,15990,13,175,7,0,1,2,0,207,277,1,188919,11,4.20387562327733
4,8950,23,54,28,0,1,0,1,211,238,5,212145,13,3.95187155712836
4,9990,13,83,28,0,1,4,2,211,186,5,166758,13,3.99960895897142
4,16990,33,152,4,0,1,0,3,211,376,0,83470,9,4.23021893988738
4,26990,40,328,30,0,1,3,2,136,136,4,250200,10,4.43121897519885
4,39995,20,349,28,0,1,3,2,240,97,5,182439,12,4.60201655970816
4,66988,42,374,28,0,1,2,1,314,532,5,29206,4,4.82600349476791
4,21950,39,210,4,0,1,0,1,207,143,0,77205,7,4.34145430975306
4,14800,21,188,4,0,1,0,1,170,140,0,119190,10,4.17029105862539
6,78990,56,497,13,0,1,2,3,314,478,3,56188,7,4.89757761188539
4,18990,33,237,4,0,1,0,3,211,142,0,59302,10,4.27854783377585
4,37888,21,331,7,0,1,0,2,207,538,1,56044,6,4.57851314314216
4,28888,22,277,30,0,1,3,2,211,410,4,198160,8,4.46073250889167
4,10990,15,202,13,0,1,0,1,62,146,3,73917,16,4.04103720786703
4,18990,13,83,28,0,1,0,1,64,333,5,66600,9,4.27854783377585
4,19750,14,158,4,0,1,0,1,100,485,0,19357,5,4.29558908899982
4,16990,17,102,28,0,1,4,2,207,142,5,129000,12,4.23021893988738
4,70990,39,333,30,0,1,3,2,211,332,4,43199,5,4.85120329381641
4,13555,13,83,28,0,1,4,2,148,186,5,178750,11,4.13213156016534
4,19995,18,251,28,0,0,4,2,259,97,5,227284,9,4.30094312808055
4,9777,10,36,4,0,0,0,3,219,186,0,82680,12,3.99025003292782
4,77777,39,336,28,0,1,4,4,247,540,5,46011,3,4.89085677141454
4,47990,33,207,12,0,1,0,2,198,572,2,7400,4,4.68115979952519
4,36990,18,251,28,0,1,4,2,159,503,5,43725,7,4.5680960720186
4,23999,39,210,4,0,1,0,1,88,20,0,82509,7,4.38021124171161
4,11990,39,210,4,0,1,0,1,211,97,0,214391,16,4.07885540297977
4,34999,23,283,28,0,1,4,1,176,333,5,65969,8,4.54406804435028
4,25999,39,243,12,0,1,2,2,159,142,2,182483,13,4.41497334797082
6,15990,29,93,28,0,1,2,2,207,75,5,133000,12,4.20387562327733
4,44990,22,312,28,0,1,3,2,211,525,5,73958,7,4.65312564619192
4,14990,39,248,13,0,1,0,1,207,97,3,180223,12,4.17583060416225
4,11990,39,171,4,0,1,0,1,136,118,0,152805,13,4.07885540297977
4,13990,22,89,4,0,1,0,1,219,97,0,107135,15,4.14584875659054
4,19990,22,277,30,0,0,2,1,207,97,4,80559,9,4.30083451916161
4,39990,13,256,30,0,1,3,2,177,410,4,79552,9,4.60196226407481
4,23580,25,278,28,0,1,0,1,207,344,5,20000,4,4.3725622182855
5,51990,29,348,30,0,1,3,2,247,324,4,39576,7,4.71592817077663
4,29900,21,228,28,0,1,0,1,148,485,5,42730,4,4.4756857129806
4,28888,26,264,28,0,1,0,1,155,344,5,22724,4,4.46073250889167
6,40888,38,416,28,0,1,3,1,207,572,5,97102,10,4.61160648938064
4,11995,23,150,4,0,1,0,1,211,67,0,118013,15,4.07903645708749
6,26995,21,331,7,0,1,0,1,207,97,1,145263,9,4.43129941946935
4,8990,21,288,28,0,1,4,2,207,5,5,248746,13,3.95380799766531
4,10990,10,51,7,0,1,0,3,155,245,1,114592,13,4.04103720786703
4,44480,22,277,30,0,1,3,2,207,344,4,67,2,4.64817454227904
4,26990,39,248,13,0,1,0,1,207,376,3,61459,6,4.43121897519885
4,24990,33,237,7,0,1,0,3,276,410,1,101095,7,4.39778363450951
4,24950,13,256,30,0,1,3,2,207,217,4,186650,9,4.39708795620305
4,15683,44,204,4,0,1,0,3,155,384,0,46961,11,4.19545683362817
4,6750,39,248,13,0,0,0,1,228,46,3,199931,20,3.82936810798882
4,79990,50,483,28,0,1,4,3,207,238,5,34525,6,4.90304112611425
6,19980,38,274,28,0,1,3,2,240,97,5,197156,11,4.30061721980658
4,36995,39,248,13,0,1,0,4,207,485,3,30892,6,4.56815477077413
5,29950,29,348,30,0,0,3,2,211,242,4,219622,8,4.47641132713374
4,31878,21,228,28,0,1,0,1,207,420,5,59601,5,4.5035046897224
4,17990,39,333,30,0,0,2,2,136,136,4,287000,10,4.25505530355744
4,45800,42,267,28,0,1,4,3,170,535,5,47799,7,4.66087496031262
4,31880,25,278,28,0,1,0,1,207,344,5,26899,3,4.50353193529844
6,35888,39,248,13,0,1,0,1,207,538,3,48727,7,4.55496135745466
4,9990,39,248,13,0,1,0,1,211,97,3,269179,16,3.99960895897142
4,7949,39,171,4,0,1,0,1,211,20,0,229569,19,3.90036712865647
4,14995,29,123,28,0,1,4,3,116,67,5,92274,10,4.17597543174951
4,66990,17,189,4,0,1,0,3,314,420,0,19,2,4.82601646071751
4,33388,18,201,28,0,1,4,1,219,525,5,50755,5,4.52360341213657
4,45990,23,323,30,0,1,0,2,155,478,4,45120,4,4.66267285270864
4,49990,45,392,28,0,1,4,3,240,326,5,72819,7,4.69889182429286
4,32999,26,264,28,0,1,0,1,298,333,5,42810,5,4.51851393987789
4,33995,20,198,28,0,1,0,1,207,485,5,15785,3,4.53142782056806
4,16990,18,200,28,0,1,4,2,219,277,5,164532,10,4.23021893988738
4,13990,41,311,13,0,1,0,3,240,118,3,178509,11,4.14584875659054
6,99800,44,393,28,0,1,4,4,219,535,5,26322,4,4.99913489291368
4,7750,23,150,13,0,1,0,1,211,20,3,160796,18,3.88935773688893
4,29388,39,248,13,0,1,0,1,207,146,3,91023,7,4.46818480887389
4,17800,40,328,30,0,1,2,2,193,384,4,308057,7,4.25044440018997
4,32888,39,210,4,0,1,0,4,207,410,0,44082,4,4.51705066882822
4,14984,22,241,28,0,1,0,1,228,217,5,141211,12,4.17565674728166
4,29999,39,309,28,0,1,4,3,314,324,5,64566,8,4.47712125471966
4,3999,17,18,4,0,1,0,1,207,11,0,296578,15,3.60205999132796
6,23888,13,83,28,0,1,4,1,211,455,5,47638,8,4.37819797044592
4,11888,20,57,28,0,1,0,1,219,182,5,192852,13,4.07514532705385
4,13490,39,333,30,0,0,2,2,159,420,4,323542,13,4.1300441422876
4,7499,20,57,28,0,1,0,1,207,11,5,222099,14,3.8750612633917
4,53888,39,361,28,0,1,4,4,98,485,5,42797,6,4.73150012461456
4,8888,13,48,4,0,1,0,1,136,233,0,156000,12,3.94885290619971
4,16950,39,210,4,0,1,0,1,148,143,0,151148,11,4.22919532387664
4,13950,17,90,4,0,1,0,1,219,80,0,107419,10,4.14460533871474
4,29990,33,207,12,0,1,0,2,207,338,2,50420,10,4.47699094682793
4,24888,13,256,30,0,1,3,2,207,420,4,172952,7,4.39600744770516
6,9999,44,393,28,0,1,4,2,219,160,5,197100,17,4
6,12999,29,126,13,0,1,2,1,228,420,3,190093,16,4.11394335230684
4,11999,17,189,4,0,1,0,2,159,520,0,102120,14,4.07918124604763
6,37880,39,336,28,0,1,0,1,124,324,5,122793,7,4.57842143518735
4,17888,33,152,4,0,0,0,3,110,455,0,55478,9,4.2525860640654
4,16995,17,124,7,0,1,0,1,148,532,1,83239,10,4.23034672241748
4,39888,39,210,4,0,1,0,4,100,324,0,23010,4,4.60085314887124
4,39990,21,288,28,0,1,4,2,148,376,5,28360,8,4.60196226407481
4,17990,39,181,7,0,1,0,1,61,326,1,209000,12,4.25505530355744
6,33990,44,294,13,0,1,4,2,148,182,3,270000,12,4.5313639415202
4,8990,18,251,28,0,1,4,3,148,238,5,225025,14,3.95380799766531
4,23990,21,188,13,0,1,0,1,148,455,3,84266,7,4.38004835073693
4,26990,21,188,4,0,1,0,1,247,478,0,65819,6,4.43121897519885
4,45700,29,260,28,0,1,4,3,88,485,5,10533,3,4.65992570312741
4,26800,15,218,28,0,1,0,1,148,140,5,58847,6,4.42815099874444
4,26990,17,258,28,0,1,0,1,219,233,5,74878,8,4.43121897519885
5,22990,23,323,30,0,1,2,2,159,126,4,212912,7,4.36155786144052
4,22888,20,198,28,0,1,0,1,148,538,5,95112,11,4.35962681915035
4,45880,22,277,30,0,1,3,2,207,344,4,56,2,4.66163287500406
4,17999,20,240,28,0,1,0,1,211,160,5,172117,7,4.25527250510331
4,14995,17,142,4,0,0,0,1,219,97,0,173949,13,4.17597543174951
6,24950,13,227,7,0,1,2,1,148,238,1,130997,12,4.39708795620305
4,11990,13,83,28,0,1,4,2,247,95,5,147974,10,4.07885540297977
4,5990,13,87,4,0,1,0,1,211,20,0,127968,19,3.77749931959037
4,29990,23,150,13,0,1,0,1,148,238,3,47979,6,4.47699094682793
4,12990,39,248,13,0,1,0,1,207,182,3,213000,12,4.11364258277174
4,52888,44,376,4,0,1,4,3,247,388,0,46956,7,4.72336535566358
4,8999,15,250,28,0,1,3,1,148,420,5,242389,17,3.95424250943932
4,11990,15,88,4,0,1,0,1,148,118,0,125060,15,4.07885540297977
4,15900,32,193,4,0,1,0,3,228,160,0,103319,14,4.20142443757991
4,12913,33,269,7,0,1,0,3,211,200,1,130545,13,4.11106078206982
4,64888,39,481,28,0,1,3,2,148,146,5,103842,8,4.81217108132737
6,24999,38,274,28,0,1,3,2,334,112,5,137023,11,4.39794000867204
4,24990,29,348,30,0,1,2,2,219,126,4,213916,8,4.39778363450951
6,74955,39,336,28,0,1,4,3,219,538,5,19179,3,4.87480640252915
4,5999,42,265,13,0,1,2,1,136,3,3,180001,18,3.77815125038364
4,13490,33,152,4,0,1,0,3,314,518,0,101337,13,4.1300441422876
4,15990,23,150,4,0,1,0,2,350,118,0,171575,11,4.20387562327733
4,27990,21,188,4,0,1,0,1,247,217,0,12670,6,4.44701841424766
5,4990,41,5,13,0,1,0,1,219,5,3,226442,15,3.69818756986612
4,32990,13,256,30,0,1,3,2,136,501,4,92665,5,4.51839547977389
4,15990,18,200,28,0,1,4,1,240,118,5,218860,11,4.20387562327733
4,69880,44,376,13,0,1,4,3,247,388,3,6301,4,4.84435911112736
6,23990,38,274,28,0,1,2,3,219,118,5,172266,8,4.38004835073693
6,10999,29,93,28,0,1,2,2,169,20,5,220068,12,4.04139268515823
6,13990,38,274,28,0,1,4,2,211,37,5,215000,13,4.14584875659054
4,48999,39,248,13,0,1,0,4,228,540,3,19067,5,4.69019608002851
4,23990,35,322,7,0,1,0,3,148,376,1,73138,11,4.38004835073693
4,19990,39,210,4,0,1,0,1,207,127,0,96613,8,4.30083451916161
4,23880,17,298,28,0,1,4,2,334,97,5,158907,12,4.37805250861264
4,25999,20,240,28,0,1,0,1,240,357,5,97991,7,4.41497334797082
4,24990,21,188,13,0,1,0,1,198,224,3,54412,6,4.39778363450951
4,31888,23,150,4,0,1,0,1,207,420,0,59023,6,4.50364090051322
4,8995,22,89,13,0,1,0,1,62,97,3,254838,14,3.95404944676359
4,7999,14,151,4,0,1,0,1,124,20,0,155012,19,3.90308998699194
4,59999,29,348,30,0,1,3,2,331,384,4,136637,5,4.77815125038364
4,11460,22,234,12,0,0,2,1,159,108,2,157296,18,4.05922251252969
6,11444,41,345,28,0,1,4,3,219,186,5,139819,15,4.05861579701056
4,32990,18,159,4,0,1,4,1,173,324,0,10744,5,4.51839547977389
4,7800,13,83,28,0,0,0,1,170,140,5,142718,13,3.89215027790136
4,17800,14,151,4,0,1,0,1,219,140,0,88006,6,4.25044440018997
4,16913,13,125,28,0,1,0,1,170,200,5,107356,8,4.22824632625525
4,18950,41,377,28,0,1,4,3,211,242,5,218036,8,4.27763213161403
6,32888,42,356,4,0,1,2,3,211,324,0,76101,12,4.51705066882822
4,14999,21,188,13,0,1,0,1,98,42,3,145502,12,4.17609125905568
4,12800,21,130,13,0,1,0,1,88,406,3,173168,13,4.10724389757897
4,27450,23,223,28,0,1,0,1,207,557,5,24204,3,4.43855816979053
4,13990,21,149,4,0,1,0,1,155,238,0,91890,9,4.14584875659054
4,13990,13,48,13,0,1,0,1,240,160,3,60872,10,4.14584875659054
4,32800,44,263,120,0,1,0,3,198,525,7,22404,7,4.51588708419527
5,33990,29,348,30,0,1,3,2,159,453,4,137227,8,4.5313639415202
4,36990,50,483,28,0,1,4,2,240,558,5,77408,10,4.5680960720186
4,19995,22,277,30,0,0,3,2,148,97,4,210617,10,4.30094312808055
4,42888,33,237,4,0,1,4,3,314,458,0,60182,7,4.63234592034621
4,13990,23,323,30,0,0,3,2,159,95,4,271905,17,4.14584875659054
4,29950,39,333,30,0,1,2,1,207,217,4,154429,8,4.47641132713374
4,29913,39,181,7,0,1,0,1,207,200,1,106799,8,4.47587448931944
4,47880,42,374,28,0,1,3,1,247,512,5,68375,7,4.68016321211755
4,17990,22,89,13,0,1,0,1,314,388,3,92072,11,4.25505530355744
6,11450,20,236,30,0,0,2,1,219,186,4,243022,16,4.05884341466876
4,21990,17,298,28,0,1,4,2,122,410,5,163730,12,4.34224497854712
4,57990,23,323,30,0,1,3,2,408,437,4,21065,5,4.76336059781077
6,10880,42,374,28,0,1,3,3,198,97,5,229021,19,4.0366688103001
5,26990,23,323,30,0,1,2,2,127,185,4,213988,9,4.43121897519885
4,33880,23,350,28,0,1,0,1,290,420,5,17321,5,4.52995622007876
4,57990,23,354,28,0,1,0,1,197,437,5,34025,4,4.76336059781077
4,15990,17,111,13,0,1,0,1,173,420,3,94656,8,4.20387562327733
4,69990,47,486,28,0,1,0,3,207,501,5,4264,3,4.84504219856241
4,14999,33,64,13,0,1,0,3,211,420,3,91123,12,4.17609125905568
4,29878,20,198,28,0,1,0,1,211,420,5,58515,5,4.47536605827892
6,8995,13,227,13,0,1,2,1,51,126,3,208655,16,3.95404944676359
4,25490,33,334,28,0,1,0,3,100,388,5,78804,9,4.40638687297273
4,20995,29,335,12,0,0,2,2,159,142,2,334241,14,4.3221365640961
4,12990,13,83,28,0,1,4,2,240,160,5,119650,13,4.11364258277174
4,13990,20,52,4,0,1,0,1,155,408,0,79915,12,4.14584875659054
4,27999,45,305,28,0,1,4,3,219,160,5,134294,10,4.44715803134222
4,25990,20,198,28,0,1,0,1,148,376,5,52387,8,4.41482298924042
4,72990,39,481,28,0,1,3,2,314,352,5,97540,7,4.86326931366428
4,47990,42,267,28,0,1,4,3,207,506,5,61043,5,4.68115979952519
4,22990,14,151,4,0,1,0,1,122,410,0,16643,3,4.36155786144052
4,18800,21,188,4,0,1,0,1,170,140,0,69317,6,4.27418094941963
4,32990,23,283,28,0,1,0,1,211,506,5,26890,7,4.51839547977389
4,57888,39,333,30,0,1,3,2,148,513,4,85112,6,4.76259604743806
6,22999,38,274,28,0,1,3,2,259,185,5,134981,10,4.36172783601759
4,27990,20,198,28,0,1,3,1,159,453,5,114953,7,4.44701841424766
4,16990,39,171,4,0,1,0,1,240,118,0,117864,10,4.23021893988738
4,7995,22,89,4,0,0,0,1,169,67,0,178796,14,3.90287278544608
4,12913,13,46,4,0,1,0,1,155,200,0,84754,10,4.11106078206982
4,7800,13,46,4,0,0,0,1,219,97,0,157851,11,3.89215027790136
4,28990,18,362,13,0,0,4,3,157,410,3,125628,11,4.46226319593422
6,68900,47,369,28,0,1,4,3,314,538,5,48494,6,4.83822552511997
4,9990,21,106,4,0,1,0,1,211,97,0,136836,15,3.99960895897142
4,14350,21,106,4,0,0,0,1,240,108,0,37526,11,4.15688216443938
4,7750,17,258,28,0,1,0,1,219,20,5,208005,16,3.88935773688893
4,13499,23,54,28,0,1,0,1,127,20,5,106626,14,4.13033376849501
4,16990,17,189,4,0,1,0,1,207,97,0,112315,12,4.23021893988738
4,19990,17,189,4,0,1,0,1,198,518,0,128303,6,4.30083451916161
4,13999,20,236,30,0,1,2,2,159,35,4,254186,11,4.14612803567824
5,19999,23,323,30,0,0,2,2,207,140,4,180950,13,4.30102999566398
4,94990,38,416,28,0,1,3,2,240,95,5,49380,5,4.97768245965205
4,13950,15,202,4,0,1,0,1,155,18,0,74545,14,4.14460533871474
6,22888,42,374,28,0,1,3,2,240,182,5,140159,12,4.35962681915035
6,11999,7,76,28,0,1,0,3,207,160,5,97222,11,4.07918124604763
4,10990,39,210,13,0,1,0,1,124,182,3,256377,13,4.04103720786703
4,18888,22,241,28,0,1,4,1,228,200,5,124230,11,4.27620896660486
6,9990,13,83,28,0,1,4,1,80,185,5,191353,14,3.99960895897142
4,26990,33,372,30,0,0,3,2,207,338,4,232070,14,4.43121897519885
4,15290,17,298,28,0,1,3,2,240,108,5,150395,14,4.18443588830837
4,27999,45,392,28,0,1,4,2,207,160,5,175728,9,4.44715803134222
4,24880,33,334,28,0,1,0,3,198,525,5,75667,9,4.39586783123399
4,69995,39,336,28,0,1,4,4,207,485,5,11653,4,4.84507322247764
4,19990,25,140,17,1,1,0,3,66,420,0,15,3,4.30083451916161
4,9888,13,46,4,0,1,0,1,148,140,0,152500,13,3.99515237689145
6,9999,39,336,28,0,1,0,1,88,35,5,256299,17,4
4,64800,42,470,13,0,1,2,3,156,535,3,29972,4,4.81158170789422
4,14999,18,200,28,0,1,4,1,98,20,5,151628,12,4.17609125905568
4,29990,39,210,4,0,1,0,4,207,376,0,23897,7,4.47699094682793
4,23990,17,298,28,0,1,4,2,247,357,5,131876,12,4.38004835073693
4,12999,12,110,28,0,0,0,3,211,185,5,125938,10,4.11394335230684
4,36990,20,236,30,0,0,3,2,198,466,4,143285,10,4.5680960720186
4,13990,17,102,28,0,1,4,1,247,185,5,174891,15,4.14584875659054
4,11990,39,210,13,0,1,0,1,155,326,3,262648,18,4.07885540297977
4,24999,39,243,12,0,1,2,2,159,142,2,196965,13,4.39794000867204
4,16990,45,63,4,0,1,0,3,207,127,0,76273,12,4.23021893988738
4,20950,18,159,13,0,1,4,1,211,143,3,102390,7,4.32120475685445
4,16990,15,202,4,0,0,0,3,170,277,0,45028,12,4.23021893988738
4,6999,13,46,4,0,0,0,1,240,242,0,136015,12,3.84509804001426
4,39880,35,322,7,0,1,0,3,159,525,1,4284,3,4.60076603953523
4,18500,39,171,4,0,1,0,1,207,532,0,109981,5,4.26719520314597
4,17990,39,333,30,0,0,3,2,159,35,4,313897,20,4.25505530355744
4,16999,18,362,13,0,0,4,3,207,160,3,234308,14,4.23044892137827
4,38990,39,309,28,0,1,4,3,211,332,5,10865,3,4.59096437365715
6,99888,44,393,28,0,1,4,4,247,388,5,14431,4,4.99951766537982
4,58990,39,333,30,0,1,3,2,219,466,4,105911,7,4.77078575827799
4,56900,47,409,4,0,1,0,4,240,538,0,7174,4,4.75511989891995
4,25887,17,189,4,0,1,0,1,207,420,0,52761,6,4.41309849993218
4,29990,23,223,28,0,1,0,1,314,357,5,9543,3,4.47699094682793
5,27995,23,323,30,0,1,2,2,240,97,4,233266,9,4.44709598484138
4,9999,17,111,13,0,1,0,1,157,112,3,182888,13,4
4,26990,39,210,4,0,1,0,1,136,125,0,91945,6,4.43121897519885
4,19990,21,188,4,0,1,0,1,207,489,0,124712,8,4.30083451916161
4,15990,18,159,4,0,0,4,3,170,97,0,214176,17,4.20387562327733
4,8995,13,48,4,0,0,0,1,240,97,0,166701,12,3.95404944676359
4,67999,39,361,28,0,1,4,4,173,540,5,4801,4,4.83250891270624
4,51990,33,237,4,0,1,4,3,228,558,0,56571,6,4.71592817077663
4,14999,17,142,4,0,1,0,1,173,20,0,122961,12,4.17609125905568
4,15999,41,377,28,0,1,0,3,148,160,5,100078,12,4.20411998265593
4,19800,23,127,4,0,1,0,1,211,535,0,13192,10,4.2966871237724
4,32990,33,237,4,0,1,0,3,228,510,0,35748,7,4.51839547977389
4,44990,42,470,7,0,1,2,3,240,544,1,35197,7,4.65312564619192
4,16413,20,198,28,0,1,3,1,207,200,5,177838,9,4.21521442908723
4,29999,33,334,28,0,1,4,3,331,384,5,87074,6,4.47712125471966
4,12995,22,277,30,0,1,2,2,127,97,4,299995,13,4.11380970267295
4,34988,42,265,13,0,1,2,3,215,532,3,69479,10,4.5439315303455
4,34990,44,330,28,0,1,0,3,211,455,5,54595,6,4.54395635426559
4,18500,23,150,13,0,1,0,1,198,460,3,144605,11,4.26719520314597
4,12990,17,90,4,0,1,0,1,100,95,0,110338,9,4.11364258277174
4,16800,22,191,28,0,1,3,2,219,140,5,86713,10,4.22533513181854
4,17999,18,362,13,0,0,4,3,148,160,3,192322,13,4.25527250510331
4,11990,33,237,4,0,1,0,3,148,97,0,149067,19,4.07885540297977
4,31913,39,333,30,0,1,3,2,207,200,4,242569,9,4.50398124070422
4,17990,44,204,4,0,1,0,3,127,420,0,51333,9,4.25505530355744
4,44800,50,483,28,0,1,4,2,207,535,5,54518,9,4.65128770796321
4,34300,26,304,28,0,1,0,3,232,485,5,2078,4,4.5353067815049
4,61900,47,461,13,0,1,0,3,240,538,3,8211,3,4.79169766502939
4,25999,39,243,12,0,1,2,2,159,142,2,265574,10,4.41497334797082
4,28888,26,264,28,0,1,0,1,155,344,5,23914,4,4.46073250889167
4,14880,20,198,28,0,1,3,1,219,277,5,203208,13,4.17263211668629
4,22995,18,251,28,0,1,4,3,162,97,5,102450,10,4.36165229997394
4,19913,21,228,28,0,1,4,2,219,200,5,121973,10,4.29915850279225
6,32888,18,251,28,0,1,4,1,211,455,5,122521,7,4.51705066882822
